example_id,db_id,question,qdmr,sql_gold,sql_ground,denotation_gold,denotation_ground,correct_denotation
YELP_train_108,yelp,Give me all the moroccan restaurant in Texas,return restaurants; return #1 that are moroccan; return #2 in Texas,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.state = ""Texas"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Moroccan"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Moroccan' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.state = 'Texas'",[],[],True
YELP_train_109,yelp,"List all the Italian restaurant in "" Los Angeles """,return restaurants; return #1 that are Italian; return #2 in Los Angeles,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Los Angeles"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Italian"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Los Angeles'",[],[],True
YELP_train_11,yelp,list all the businesses which have a review by Niloofar,return Niloofar; return reviews of #1; return businesses of #2,"select business_0.name from business as business_0, review as review_0, user as user_0 where user_0.name = ""Niloofar"" and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT business.name FROM user, review, business WHERE review.business_id = business.business_id AND user.user_id = review.user_id AND review.rid IN ( SELECT review.rid FROM user, review WHERE user.user_id = review.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Niloofar' ) )","[('Cacao 70',), ('Persian Garden Cafe',)]","[('Persian Garden Cafe',), ('Cacao 70',)]",True
YELP_train_110,yelp,Which Thai restaurant has the most number of reviews,return restaurants; return #1 that are Thai; return reviews of #2; return number of #3 for each #2; return #2 where #4 is highest,"select business_0.name from business as business_0, category as category_0, category as category_1, review as review_0 where category_0.category_name = ""Thai"" and category_1.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = review_0.business_id group by business_0.name order by count(distinct(review_0.text)) desc limit 1 ;","SELECT category.category_name FROM category, review WHERE category.business_id = review.business_id AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'Thai' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) ) AND category.category_name = 'Thai' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) GROUP BY category.category_name ORDER BY COUNT(review.rid) DESC LIMIT 1",[],[],True
YELP_train_111,yelp,which business has the most number of checkins,return businesses; return checkins of #1; return number of #2 for each #1; return #1 where #3 is highest,"select business_0.name from business as business_0, checkin as checkin_0 where business_0.business_id = checkin_0.business_id group by business_0.name order by sum(checkin_0.count) desc limit 1 ;","SELECT business.name FROM business, checkin WHERE business.business_id = checkin.business_id AND business.name IN ( SELECT business.name FROM business ) GROUP BY business.name ORDER BY COUNT(checkin.business_id) DESC LIMIT 1","[('Starbucks',)]","[('Starbucks',)]",True
YELP_train_112,yelp,find the user with the most number of reviews,return users; return reviews of #1; return number of #2 for each #1; return #1 where #3 is highest,"select user_0.user_id from review as review_0, user as user_0 where review_0.user_id = user_0.user_id group by user_0.user_id order by count(distinct(review_0.text)) desc limit 1 ;","SELECT user.user_id FROM user, review WHERE user.user_id = review.user_id AND user.user_id IN ( SELECT user.user_id FROM user ) GROUP BY user.user_id ORDER BY COUNT(review.rid) DESC LIMIT 1","[('9A2-wSoBUxlMd3LwmlGrrQ',)]","[('9A2-wSoBUxlMd3LwmlGrrQ',)]",True
YELP_train_113,yelp,which neighbourhood has the most number of businesses in Madison,return businesses; return #1 in Madison; return neighbourhoods of #2; return number of #2 for each #3; return #3 where #4 is highest,"select neighbourhood_0.neighbourhood_name from business as business_0, neighbourhood as neighbourhood_0 where business_0.city = ""Madison"" and business_0.business_id = neighbourhood_0.business_id group by neighbourhood_0.neighbourhood_name order by count(distinct(business_0.name)) desc limit 1 ;","SELECT neighborhood.business_id FROM neighborhood, business WHERE business.business_id = neighborhood.business_id AND business.city = 'Madison' AND business.bid IN ( SELECT business.bid FROM business WHERE business.city = 'Madison' ) GROUP BY neighborhood.business_id ORDER BY COUNT(business.bid) DESC LIMIT 1",,"[('zjkNGe4NcWKPJIoHcy4QXg',)]",False
YELP_train_114,yelp,Which neighbourhood in Madison has the Italian restaurant with the highest stars,return restaurants; return #1 that are Italian; return #2 in Madison; return stars of #3; return #3 where #4 is highest; return neighbourhood of #5,"select neighbourhood_0.neighbourhood_name from business as business_0, category as category_0, category as category_1, neighbourhood as neighbourhood_0 where business_0.city = ""Madison"" and category_0.category_name = ""Italian"" and category_1.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = neighbourhood_0.business_id order by business_0.rating desc limit 1 ;","SELECT neighborhood.id FROM neighborhood, category, business WHERE category.business_id = neighborhood.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Madison' ) AND category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Madison' ORDER BY category.id DESC LIMIT 1 )",,[],False
YELP_train_115,yelp,Find all Chinese restaurant in Dallas with at least 4 stars,return restaurants; return #1 that are Chinese; return #2 in Dallas; return stars of #3; return #3 where #4 is at least 4,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Dallas"" and business_0.rating > 4 and category_0.category_name = ""restaurant"" and category_1.category_name = ""Chinese"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Chinese' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ) AND category.category_name = 'Chinese' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' AND business.rating >= 4",[],[],True
YELP_train_116,yelp,Find all Mexican restaurant in Dallas with a rating above 3.5,return restaurants; return #1 that are Mexican; return #2 in Dallas; return ratings of #3; return #3 where #4 is higher than 3.5,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Dallas"" and business_0.rating > 3.5 and category_0.category_name = ""restaurant"" and category_1.category_name = ""Mexican"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Mexican' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ) AND category.category_name = 'Mexican' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' AND business.rating > 3",[],[],True
YELP_train_117,yelp,Find all restaurant with valet service in Dallas Texas,return restaurants; return #1 with valet service; return #2 in Dallas Texas,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Dallas"" and business_0.state = ""Texas"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Valet Service"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Valet Service' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' AND business.state = 'Texas'",[],[],True
YELP_train_118,yelp,Find all Italian restaurant in the Meadowood neighbourhood of Madison,return restaurants; return #1 that are Italian; return neighbourhood of #2; return #2 where #3 is Meadowood; return #4 in Madison,"select business_0.name from business as business_0, category as category_0, category as category_1, neighbourhood as neighbourhood_0 where business_0.city = ""Madison"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Italian"" and neighbourhood_0.neighbourhood_name = ""Meadowood"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = neighbourhood_0.business_id ;","SELECT neighborhood.id FROM neighborhood, category WHERE category.business_id = neighborhood.business_id AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) )",,[],False
YELP_train_119,yelp,"Find all bars in "" Los Angeles "" with at least 30 reviews and average rating above 3 stars",return bars; return #1 in Los Angeles; return reviews of #2; return number of #3 for each #2; return #2 where #4 is at least 30; return ratings of #3; return average of #6 for each #2; return #2 where #7 is higher than 3; return #2 in both #5 and #8,"select business_0.name from business as business_0, category as category_0 where business_0.city = ""Los Angeles"" and business_0.rating > 3 and business_0.review_count > 30 and category_0.category_name = ""Bars"" and business_0.business_id = category_0.business_id ;","SELECT DISTINCT category.category_name FROM category, review, business WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Bars' AND business.city = 'Los Angeles' ) AND category.category_name = 'Bars' AND business.city = 'Los Angeles' AND review.rid IN ( SELECT review.rid FROM category, review, business WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Bars' AND business.city = 'Los Angeles' ) ) GROUP BY category.category_name HAVING COUNT(review.rid) >= 30 AND AVG(review.rating) > 3",[],[],True
YELP_train_12,yelp,list all the businesses which Niloofar rated 5,return Niloofar; return reviews of #1; return #2 rated 5; return businesses of #3,"select business_0.name from business as business_0, review as review_0, user as user_0 where review_0.rating = 5 and user_0.name = ""Niloofar"" and business_0.business_id = review_0.business_id and review_0.user_id = user_0.user_id ;","SELECT business.name FROM user, review, business WHERE review.business_id = business.business_id AND user.user_id = review.user_id AND review.rid IN ( SELECT review.rid FROM user, review WHERE user.user_id = review.user_id AND user.name IN ( SELECT user.name FROM user WHERE user.name = 'Niloofar' ) AND review.rating = 5 )","[('Cacao 70',)]","[('Cacao 70',)]",True
YELP_train_120,yelp,How many Egyptian restaurant are there in Edinburgh ?,return restaurants; return #1 that are Egyptian; return #2 in Edinburgh; return number of #3,"select count(distinct(business_0.name)) from business as business_0, category as category_0, category as category_1 where business_0.city = ""Edinburgh"" and category_0.category_name = ""Egyptian"" and category_1.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT COUNT(category.category_name) FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Egyptian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Edinburgh'","[(0,)]","[(0,)]",True
YELP_train_121,yelp,Which Indian restaurant in Dallas has the highest rating ?,return restaurants; return #1 that are Indian; return #2 in Dallas; return ratings of #3; return #3 where #4 is highest,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Dallas"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Indian"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id order by business_0.rating desc limit 1 ;","SELECT category.category_name FROM category, review, business WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Indian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ) AND category.category_name = 'Indian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ORDER BY review.rating DESC LIMIT 1",[],[],True
YELP_train_122,yelp,"Find all restaurant that serve seafood in "" Los Angeles """,return restaurants; return #1 that serve seafood; return #2 in Los Angeles,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Los Angeles"" and category_0.category_name = ""restaurant"" and category_1.category_name = ""Seafood"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id ;","SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Seafood' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Los Angeles'",[],[],True
YELP_train_123,yelp,Which Indian restaurant in Dallas has the most number of reviews ?,return restaurants; return #1 that are Indian; return #2 in Dallas; return reviews of #3; return number of #4 for each #3; return #3 where #5 is highest,"select business_0.name from business as business_0, category as category_0, category as category_1, review as review_0 where business_0.city = ""Dallas"" and category_0.category_name = ""Indian"" and category_1.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id and business_0.business_id = review_0.business_id group by business_0.name order by count(distinct(review_0.text)) desc limit 1 ;","SELECT category.category_name FROM category, review, business WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM category, business WHERE category.business_id = business.business_id AND category.category_name = 'Indian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ) AND category.category_name = 'Indian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' GROUP BY category.category_name ORDER BY COUNT(review.rid) DESC LIMIT 1",[],[],True
YELP_train_124,yelp,Which Italian restaurant in Dallas has the highest rating ?,return restaurants; return #1 that are Italian; return #2 in Dallas; return ratings of #3; return #3 where #4 is highest,"select business_0.name from business as business_0, category as category_0, category as category_1 where business_0.city = ""Dallas"" and category_0.category_name = ""Italian"" and category_1.category_name = ""restaurant"" and business_0.business_id = category_0.business_id and business_0.business_id = category_1.business_id order by business_0.rating desc limit 1 ;","SELECT category.category_name FROM business, review, category WHERE category.business_id = review.business_id AND category.business_id = business.business_id AND category.category_name IN ( SELECT category.category_name FROM business, category WHERE category.business_id = business.business_id AND category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ) AND category.category_name = 'Italian' AND category.category_name IN ( SELECT category.category_name FROM category WHERE category.category_name = 'restaurant' ) AND business.city = 'Dallas' ORDER BY review.rating DESC LIMIT 1",[],[],True
YELP_train_125,yelp,Find users whose average review rating is below 3,return users; return review ratings of #1; return average of #2 for each #1; return #1 where #3 is lower than 3,"select user_0.name from review as review_0, user as user_0 where review_0.user_id = user_0.user_id group by user_0.name having avg(review_0.rating) < 3 ;","SELECT user.name FROM user, review WHERE user.user_id = review.user_id AND user.name IN ( SELECT user.name FROM user ) GROUP BY user.name HAVING AVG(review.rating) < 3","[(' Bill',), (""'Brandon"",), (""'Ed"",), (""'Kev"",), (""'Lorena"",), (""'Nancy"",), (',',), ('-',), ('- GhettoNinja',), ('14',), ('157tbone',), ('1982field',), ('2 S M Art',), ('2000',), ('24kt',), ('6745947245',), ('702cesar',), ('704',), ('808',), ('80s',), ('?????',), ('?nci',), ('A Chinatown Optometris',), ('A Girl',), ('A Great',), ('A K',), ('A Kassam',), ('A M',), (""A'ngela"",), ('A-Google-user',), ('A-ron',), ('A. Brigitte',), ('A. K.',), ('A. R.',), ('A.Andre',), ('A.Broomsticke',), ('A.J',), ('A.K.',), ('AA',), ('ABQ',), ('AGirlNamed',), ('AIDA',), ('AIexandru',), ('ALANA',), ('ALEXIS',), ('ALY',), ('ALYSSA',), ('AMANDA',), ('ANONYMOUS',), ('ANita',), ('AQ Financial',), ('ARYA',), ('ASH',), ('ASLAN',), ('AShell',), ('AT _702',), ('ATimelessareteeste',), ('AUDREY',), ('AV',), ('AYA',), ('A_a',), ('Aa Dart',), ('Aaa',), ('Aaaa',), ('Aadafdf',), ('Aadarsh',), ('Aadil',), ('Aagii',), ('Aahley',), ('Aalap',), ('Aalishah',), ('Aanil',), ('Aarik',), ('Aaryn',), ('Aashay',), ('Aastha',), ('Abb',), ('Abbiegail',), ('Abbitt',), ('Abbra',), ('Abbyandzoey',), ('Abc',), ('Abcd',), ('Abdel',), ('Abdul Hamid',), ('AbdulRahman',), ('Abdulatif',), ('Abdulrhman',), ('Abelardo',), ('Abelle',), ('Aberdeen',), ('Abhigya',), ('Abhijeet',), ('Abhijith',), ('Abhilash',), ('Abhilasha',), ('Abhinandan',), ('Abhinav Rao',), ('Abhisek',), ('Abilasch',), ('Abilene',), ('Abimael',), ('Abinash',), ('Able',), ('Abmti',), ('Abnormal',), ('Aboobucker',), ('Abriel',), ('Abrilata',), ('Abtin',), ('Abudlrahman',), ('Aceinhole',), ('Achala',), ('Achie',), ('Achin',), ('Acj',), ('Aco',), ('Adaiyah',), ('Adal',), ('Adam Neil',), ('Adamson',), ('Adda',), ('Addam',), ('Adeebo',), ('Adeishia',), ('Adelbert',), ('Ademius',), ('Aderan',), ('Adeste',), ('Adhithi',), ('Adiaha',), ('Adir',), ('Adla',), ('Adlai',), ('Admin',), ('Adna',), ('Adolph',), ('Ador',), ('Adoracion',), ('Adore',), ('Adra',), ('Adrial',), ('Adrianus',), ('Adrie',), ('Adriemily',), ('Adrinne',), ('Adriona',), ('Adriu',), ('Adul',), ('Advan',), ('Advisor',), ('Adyson',), ('Aebren',), ('Aegon',), ('Aejin',), ('Aeliza',), ('Aemad',), ('Aerlin',), ('Aey',), ('Afdaly',), ('Afeez',), ('Afi',), ('Africa',), ('Afsoon',), ('Aftan',), ('AfterGodsown',), ('Agathis',), ('AgentxAngel',), ('Aggies',), ('Agneis',), ('Agnese',), ('Agu',), ('Agus',), ('Agustine',), ('Ahbi',), ('Ahbry',), ('Ahil',), ('Ahl Brian',), ('Ahmar',), ('Ahmee',), ('Ahmer',), ('Ahmet',), ('Ahmi',), ('Ahn',), ('Ahnauncia',), ('Ahram',), ('Ahron',), ('Ahrue',), ('Ahsas',), ('Ahshanti',), ('Ahtian',), ('Ahtnamas',), ('Ai-Lin',), ('Ai-Nhi',), ('Aiat',), ('Aibou',), ('Aibre',), ('Aichin',), ('Aicyd Jax',), ('Aij',)]","[(' Bill',), (""'Brandon"",), (""'Ed"",), (""'Kev"",), (""'Lorena"",), (""'Nancy"",), (',',), ('-',), ('- GhettoNinja',), ('14',), ('157tbone',), ('1982field',), ('2 S M Art',), ('2000',), ('24kt',), ('6745947245',), ('702cesar',), ('704',), ('808',), ('80s',), ('?????',), ('?nci',), ('A Chinatown Optometris',), ('A Girl',), ('A Great',), ('A K',), ('A Kassam',), ('A M',), (""A'ngela"",), ('A-Google-user',), ('A-ron',), ('A. Brigitte',), ('A. K.',), ('A. R.',), ('A.Andre',), ('A.Broomsticke',), ('A.J',), ('A.K.',), ('AA',), ('ABQ',), ('AGirlNamed',), ('AIDA',), ('AIexandru',), ('ALANA',), ('ALEXIS',), ('ALY',), ('ALYSSA',), ('AMANDA',), ('ANONYMOUS',), ('ANita',), ('AQ Financial',), ('ARYA',), ('ASH',), ('ASLAN',), ('AShell',), ('AT _702',), ('ATimelessareteeste',), ('AUDREY',), ('AV',), ('AYA',), ('A_a',), ('Aa Dart',), ('Aaa',), ('Aaaa',), ('Aadafdf',), ('Aadarsh',), ('Aadil',), ('Aagii',), ('Aahley',), ('Aalap',), ('Aalishah',), ('Aanil',), ('Aarik',), ('Aaryn',), ('Aashay',), ('Aastha',), ('Abb',), ('Abbiegail',), ('Abbitt',), ('Abbra',), ('Abbyandzoey',), ('Abc',), ('Abcd',), ('Abdel',), ('Abdul Hamid',), ('AbdulRahman',), ('Abdulatif',), ('Abdulrhman',), ('Abelardo',), ('Abelle',), ('Aberdeen',), ('Abhigya',), ('Abhijeet',), ('Abhijith',), ('Abhilash',), ('Abhilasha',), ('Abhinandan',), ('Abhinav Rao',), ('Abhisek',), ('Abilasch',), ('Abilene',), ('Abimael',), ('Abinash',), ('Able',), ('Abmti',), ('Abnormal',), ('Aboobucker',), ('Abriel',), ('Abrilata',), ('Abtin',), ('Abudlrahman',), ('Aceinhole',), ('Achala',), ('Achie',), ('Achin',), ('Acj',), ('Aco',), ('Adaiyah',), ('Adal',), ('Adam Neil',), ('Adamson',), ('Adda',), ('Addam',), ('Adeebo',), ('Adeishia',), ('Adelbert',), ('Ademius',), ('Aderan',), ('Adeste',), ('Adhithi',), ('Adiaha',), ('Adir',), ('Adla',), ('Adlai',), ('Admin',), ('Adna',), ('Adolph',), ('Ador',), ('Adoracion',), ('Adore',), ('Adra',), ('Adrial',), ('Adrianus',), ('Adrie',), ('Adriemily',), ('Adrinne',), ('Adriona',), ('Adriu',), ('Adul',), ('Advan',), ('Advisor',), ('Adyson',), ('Aebren',), ('Aegon',), ('Aejin',), ('Aeliza',), ('Aemad',), ('Aerlin',), ('Aey',), ('Afdaly',), ('Afeez',), ('Afi',), ('Africa',), ('Afsoon',), ('Aftan',), ('AfterGodsown',), ('Agathis',), ('AgentxAngel',), ('Aggies',), ('Agneis',), ('Agnese',), ('Agu',), ('Agus',), ('Agustine',), ('Ahbi',), ('Ahbry',), ('Ahil',), ('Ahl Brian',), ('Ahmar',), ('Ahmee',), ('Ahmer',), ('Ahmet',), ('Ahmi',), ('Ahn',), ('Ahnauncia',), ('Ahram',), ('Ahron',), ('Ahrue',), ('Ahsas',), ('Ahshanti',), ('Ahtian',), ('Ahtnamas',), ('Ai-Lin',), ('Ai-Nhi',), ('Aiat',), ('Aibou',), ('Aibre',), ('Aichin',), ('Aicyd Jax',), ('Aij',)]",True
